Year,CO2 Emissions (GtCO2),Final Energy (EJ),GDP ($),Population ,Low carbon penetration (%)
1990,22.734075887857248,248.31437691599999,37907663483864.094,5280046096,19.275392570103712
1991,23.207833600771483,251.5064099832,38479485892176.469,5368139468,19.572754012378471
1992,22.482778598359719,251.00250348240002,39163242738410.875,5452576447,19.907094697293441
1993,22.732885652333547,253.01109566160002,39747700280121.531,5537885552,19.979482497029842
1994,22.894471904199985,254.83814819280005,40918975875487.219,5622085788,20.134470160105376
1995,23.388574666348891,261.65971818000003,42155001726136.266,5706753900,20.283188133760024
1996,24.117098289033812,266.56917660720001,43601336442262.289,5789655609,20.242854752951182
1997,24.254534934081946,270.39622163040002,45217988005650.711,5872286683,20.172416253363203
1998,24.167414259131174,271.28086734959999,46375593312660.602,5954005906,20.4318081380876
1999,24.474320830594397,277.00842649679998,47880592761729.617,6034491620,20.680842714224497
2000,25.138666666666666,284.017523256,49999501977034.391,6114332517,20.480372701460514
2001,25.351333333333333,285.48966075120001,50975992805797.719,6193671694,20.221589212184725
2002,25.930666666666667,290.34485825040002,52081550796251.586,6272753009,20.196255645690758
2003,27.195666666666668,299.5240153176,53618076813615.539,6351882385,19.87081787370651,,,,,,,,
2004,28.489999999999998,313.47310988880002,55981388928922.406,6431551721,19.551666674901995,,,,,,,,
2005,29.432333333333332,323.203249836,58164323332231.125,6511748273,19.394663038556889,,,,,,,,
2006,30.396666666666668,331.4826719568,60704409837911.047,6592734559,19.228984923510524,,,,,,,,
2007,31.317,340.90002444960004,63326382129167.898,6674203697,18.88856339882587,,,,,,,,
2008,31.969666666666665,343.70717336639996,64503550600558.375,6757020825,19.080273320218087,,,,,,,,
2009,31.485666666666667,339.38688143520005,63428646774170.219,6839574233,19.578682483405224,,,,,,,,
2010,33.157666666666664,358.49399637599998,66162662288516.172,6921877071,19.092722498363898,,,,,,,,
2011,34.235666666666667,363.30200026560004,68231436292009.391,7002880914,18.891294630493018,,,,,,,,
2012,34.785666666666664,367.53431915520008,69950690200892.945,7085790438,19.045756901859434,,,,,,,,
2013,35.012999999999998,374.15704963680002,71819427817279.312,7169675197,19.119183601080103,,,,,,,,
2014,35.269666666666666,378.15026037839999,73883677346233.844,7254292848,19.242417401125579,,,,,,,,
2015,35.236666666666665,382.506089868,76040367056960.266,7339076654,19.248980129159616,,,,,,,,
2016,35.247666666666667,387.19713410399999,78021653716687,7424484741,19.458346352787053,,,,,,,,
2017,35.720666666666666,394.60482538800005,80581800625920.594,7509410228,19.436716747992314,,,,,,,,
2018,36.446666666666665,403.45708827599998,83026701405850.375,7592475615,19.452752271714818,,,,,,,,
2019,36.4672814583868,407.08820207048393,84965838289317.203,7673345391,20.14024705662414,,,,,,,,
2020,34.100000000000001,390.80467398766456,81912628072844.875,7753280568.5194225,21.533280811373974,,,,,,,,
2021,35.805,408.78168899109716,86827385757215.578,7832959671.774107,21.207428924744605,,,,,,,,
